4.471640433100333516e-04,-4.014695527586820134e-02
2.325253025212173710e-03,1.609871063225266352e-01
4.203342007114314015e-03,1.033753122381991102e-01
6.081430989016454319e-03,9.364140284294737715e-02
7.959519970918593756e-03,7.652126305243057980e-02
9.837608952820734928e-03,1.407149307794655912e-01
1.171569793472287437e-02,1.142823378441379378e-01
1.359378691662501554e-02,1.668980036651486476e-01
1.547187589852715497e-02,1.628188586320744868e-01
1.734996488042929441e-02,1.136398798081268563e-01
1.922805386233143732e-02,3.640002144944932960e-02
2.110614284423357676e-02,8.973301313016951442e-02
2.298423182613571619e-02,6.386538294804211535e-02
2.486232080803785910e-02,1.117335548950056379e-01
2.674040978993999507e-02,1.619884634644924715e-01
2.861849877184213450e-02,1.092032822477104204e-01
3.049658775374427741e-02,1.175265413197051911e-01
3.237467673564641685e-02,1.046713581089335487e-01
3.425276571754855975e-02,1.196946674396707350e-01
3.613085469945069572e-02,7.034729505642675629e-02
3.800894368135283863e-02,1.181896647644658516e-01
3.988703266325497460e-02,1.634715312844103319e-01
4.176512164515711750e-02,1.429677850753043045e-01
4.364321062705926041e-02,1.357848727801223565e-01
4.552129960896139638e-02,1.256452128450794015e-01
4.739938859086353928e-02,1.030547031824560478e-01
4.927747757276567525e-02,1.294434854512346300e-01
5.115556655466781816e-02,9.077218797014700857e-02
5.303365553656996106e-02,1.000734817942331017e-01
5.491174451847210397e-02,1.421826471528838121e-01
5.678983350037423994e-02,1.062180753878000511e-01
5.866792248227637591e-02,1.214385327180079882e-01
6.054601146417852575e-02,1.275449248274007630e-01
6.242410044608066172e-02,1.247772656775981842e-01
6.430218942798279769e-02,8.311069433033789478e-02
6.618027840988494059e-02,1.250667880541794230e-01
6.805836739178708350e-02,1.217083934342646501e-01
6.993645637368922641e-02,8.848777464294646511e-02
7.181454535559135544e-02,1.195621136035486115e-01
7.369263433749349834e-02,1.229894421226493950e-01
7.557072331939564125e-02,1.229151056951760107e-01
7.744881230129778416e-02,7.631756116618498842e-02
7.932690128319992706e-02,1.266303624021830609e-01
8.120499026510205609e-02,9.014933255043550142e-02
8.308307924700419900e-02,8.482607086661325679e-02
8.496116822890634190e-02,8.249950010556363067e-02
8.683925721080848481e-02,3.498816072367989805e-02
8.871734619271062772e-02,5.404199233290482574e-02
9.059543517461275675e-02,8.210921910032208115e-02
9.247352415651491353e-02,2.867137704000917442e-02
9.435161313841704256e-02,3.947515235943273998e-02
9.622970212031918547e-02,4.579985975125829001e-02
9.810779110222132837e-02,2.471492549088234389e-02
9.998588008412345740e-02,5.054974490831794232e-02
1.018639690660256142e-01,4.691201300613420666e-02
1.037420580479277432e-01,-1.027266841015756459e-02
1.056201470298298861e-01,-8.872702103224130304e-03
1.074982360117320151e-01,4.171991762384663627e-02
1.093763249936341581e-01,5.784549033527246892e-03
1.112544139755363010e-01,-3.890762119114503370e-02
1.131325029574384577e-01,-2.927031667739495371e-02
1.150105919393406007e-01,-4.472673459690653525e-02
1.168886809212427297e-01,-2.451913255178533521e-02
1.187667699031448726e-01,-3.205396790136843393e-02
1.206448588850470016e-01,-9.648584874726079397e-02
1.225229478669491445e-01,-1.034154621751982306e-01
1.244010368488512874e-01,-1.187852418446279507e-01
1.262791258307534303e-01,-1.095404236304531043e-01
1.281572148126555455e-01,-1.196119467606475278e-01
1.300353037945577162e-01,-9.269105973858045300e-02
1.319133927764598591e-01,-1.170897631447771481e-01
1.337914817583620020e-01,-6.497434782556811561e-02
1.356695707402641171e-01,-1.440142518523691573e-01
1.375476597221662600e-01,-1.389469460169163728e-01
1.394257487040684029e-01,-1.271651831806215049e-01
1.413038376859705458e-01,-1.806358064836136867e-01
1.431819266678726887e-01,-1.930072715195833011e-01
1.450600156497748316e-01,-1.547446767795367939e-01
1.469381046316769746e-01,-1.000033965365596245e-01
1.488161936135791175e-01,-1.042248967139057098e-01
1.506942825954812604e-01,-8.587050062481564605e-02
1.525723715773834033e-01,-7.573509185957261192e-02
1.544504605592855184e-01,-1.252389604310757132e-01
1.563285495411876613e-01,-1.190828532526339995e-01
1.582066385230898042e-01,-1.268851964140775557e-01
1.600847275049919471e-01,-1.013530839040053949e-01
1.619628164868940901e-01,-1.476144612766661923e-01
1.638409054687962330e-01,-1.439066736388214807e-01
1.657189944506983759e-01,-1.303653398135396768e-01
1.675970834326005188e-01,-1.594699110561594857e-01
1.694751724145026617e-01,-1.030497434843561655e-01
1.713532613964047768e-01,-1.235077600961006772e-01
1.732313503783069197e-01,-1.772186040148001906e-01
1.751094393602090626e-01,-1.520711338055822093e-01
1.769875283421112333e-01,-1.503361546530072590e-01
1.788656173240133762e-01,-1.770885300277280083e-01
1.807437063059154914e-01,-1.326977854550766833e-01
1.826217952878176343e-01,-1.394845418645297430e-01
1.844998842697197772e-01,-1.674534898523366289e-01
1.863779732516219201e-01,-1.452948872325789398e-01
1.882560622335240630e-01,-9.691456741277650055e-02
1.901341512154261781e-01,-8.767485650676407061e-02
1.920122401973283210e-01,-1.232007016440948288e-01
1.938903291792304917e-01,-1.537259311722088684e-01
1.957684181611326346e-01,-1.063928752238087749e-01
1.976465071430347498e-01,-1.535951486568366831e-01
1.995245961249368927e-01,-1.631700820147793662e-01
2.014026851068390356e-01,-1.547223286160747946e-01
2.032807740887411785e-01,-1.033963319110986628e-01
2.051588630706433214e-01,-1.802183357048602330e-01
2.070369520525454365e-01,-1.384260596283776457e-01
2.089150410344476072e-01,-1.538126078009069975e-01
2.107931300163497501e-01,-1.849950563712817742e-01
2.126712189982518930e-01,-1.331577384098167338e-01
2.145493079801540359e-01,-1.915211334103655016e-01
2.164273969620561511e-01,-1.697547307266618066e-01
2.183054859439582940e-01,-1.761498185962858121e-01
2.201835749258604646e-01,-1.348801411850669429e-01
2.220616639077626076e-01,-1.473063400322103811e-01
2.239397528896647227e-01,-9.799333127151564626e-02
2.258178418715668656e-01,-1.443387578137621252e-01
2.276959308534690085e-01,-1.456579194202835825e-01
2.295740198353711514e-01,-1.120187375357494519e-01
2.314521088172732943e-01,-1.788414880859150458e-01
2.333301977991754095e-01,-1.726827239263483971e-01
2.352082867810775524e-01,-1.657917843347851139e-01
2.370863757629796953e-01,-1.067185915877142122e-01
2.389644647448818382e-01,-1.255584771723562698e-01
2.408425537267839811e-01,-1.621739797910384528e-01
2.427206427086860963e-01,-1.787909759225286277e-01
2.445987316905882392e-01,-1.812492443813379095e-01
2.464768206724903821e-01,-1.839486191162294504e-01
2.483549096543925250e-01,-1.418981139964149707e-01
2.502329986362947234e-01,-1.698110882485230622e-01
2.521110876181968385e-01,-7.660176958051634344e-02
2.539891766000989537e-01,-1.291216069489541374e-01
2.558672655820011244e-01,-9.929897179631237691e-02
2.577453545639032395e-01,-1.042113165881560083e-01
2.596234435458054102e-01,-1.370573896068947861e-01
2.615015325277075253e-01,-1.296039375891686884e-01
2.633796215096096405e-01,-1.449283124033743653e-01
2.652577104915118111e-01,-1.076236184028946108e-01
2.671357994734139263e-01,-1.231804790655327692e-01
2.690138884553160969e-01,-9.105043293795347936e-02
2.708919774372182121e-01,-6.078895306950873878e-02
2.727700664191203273e-01,-7.255049332724156086e-02
2.746481554010224979e-01,-5.682506197323206748e-02
2.765262443829246131e-01,-5.540310471918785673e-02
2.784043333648267837e-01,-1.978019120475919823e-02
2.802824223467288989e-01,-5.170697827628038812e-02
2.821605113286310695e-01,-6.803994312551422952e-02
2.840386003105332402e-01,-5.213312852670866360e-02
2.859166892924353554e-01,-1.836898881986850571e-02
2.877947782743375260e-01,-3.035099061034280885e-02
2.896728672562396412e-01,-3.169943805326361219e-02
2.915509562381417563e-01,1.646816385767591387e-02
2.934290452200439270e-01,2.302895583125760468e-02
2.953071342019460421e-01,-8.383714249190966916e-03
2.971852231838482128e-01,8.133497480051384010e-03
2.990633121657503279e-01,2.735429378316769564e-02
3.009414011476524431e-01,7.497637613833903203e-02
3.028194901295546138e-01,-5.511576697153157921e-03
3.046975791114567289e-01,7.450045177483682890e-02
3.065756680933588996e-01,3.480388432165888724e-02
3.084537570752610147e-01,2.652779847343684355e-02
3.103318460571631299e-01,-4.582259170088279904e-02
3.122099350390653005e-01,4.125329269428174017e-02
3.140880240209674712e-01,6.134517730700918270e-02
3.159661130028695863e-01,1.077605414968666603e-01
3.178442019847717570e-01,8.831840685723764406e-02
3.197222909666738722e-01,8.637432329012974253e-02
3.216003799485760428e-01,5.381033310082234539e-02
3.234784689304781580e-01,4.617806625338759935e-02
3.253565579123802731e-01,8.077907530515089640e-02
3.272346468942824438e-01,8.350103437960444686e-02
3.291127358761845589e-01,9.090784161758157234e-02
3.309908248580867296e-01,9.874608354622434192e-02
3.328689138399888447e-01,1.291628196784032345e-01
3.347470028218909599e-01,9.252089485853413897e-02
3.366250918037931306e-01,1.233502896814290817e-01
3.385031807856952457e-01,1.430089978047534294e-01
3.403812697675974164e-01,8.641692355416630278e-02
3.422593587494995315e-01,1.165725670078008591e-01
3.441374477314016467e-01,1.494571367308387966e-01
3.460155367133038729e-01,7.057635635140931119e-02
3.478936256952059880e-01,3.805824336952592229e-02
3.497717146771081587e-01,6.513996631568952367e-02
3.516498036590102738e-01,1.347270695502577331e-01
3.535278926409123890e-01,1.212996021271860042e-01
3.554059816228145596e-01,1.268059593325292500e-01
3.572840706047166748e-01,1.143048336176624574e-01
3.591621595866188454e-01,8.204931893696087997e-02
3.610402485685209606e-01,1.009612087100888733e-01
3.629183375504230757e-01,1.443022390843003988e-01
